,images,label,content,contentc,contentp
838,rumor_images/8d9d8b9bjw1dxvxvid1ldj.jpg,0,"广而告之：【喝易拉罐一定要吸管】一妇女喝了罐饮料，被送进医院，离开了世界。验尸死于於细螺旋体病，追踪她喝的饮料，是直接用罐对嘴饮用。实验证明罐头受到鼠尿感染细螺旋体病毒。鼠尿含有毒性和致命物质。因罐头运输过程没有清洗的。研究显示罐上面的毒菌很多！[27036]
",Canned pile virus was suffered from mouse urine infection. Rat urine contains toxicity and fatal substances.,
839,rumor_images/64443b17jw1dz0opwj1gvj.jpg,0,"#网友爆料#震撼境外小道消息：深圳第一高、中国内地第三高、全球第八高的京基100大厦被董事长陈华在澳门赌博输掉，目前正在办理过户手续！求内幕，求辟谣！
","Shenzhen's highest tallest, the third highest in Mainland China, and the eighth highest in the world, was lost by Chairman Chen Hua in Macau. Chen Hua is currently",
840,rumor_images/8698a0f9jw1e2jjvyb3x9j.jpg,0,"【请记住：轮奸要第一个上！】李双江之子李天一涉嫌强奸罪被批捕。李天一的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。记住啊，轮奸要第一个上！（转）
","Li Shuangjiang's son Li Tianyi was arrested for suspected rape. Professor Zhang Aiguo, the leader ofLi Tianyi's 76ers lawyer group and vice president of the",
841,rumor_images/7cccb44fjw1ervn4o904uj20hs0np402.jpg,0,"刚才收到紧急通知：妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转。
","All contain Botox. Those who have children turn it down. If you have no children, please turn friendship.",
842,rumor_images/c5b42b49jw1es9ha5facdj20f0090dgs.jpg,0,"发表文章 O四川广安特警为修铁路爆打民众，求转发 2海滨大道
","Published an article o Sichuan Guang'an Special Police to fight the public in order to repair the railway, please forward 2 seaside avenue",
843,rumor_images/86695a88jw1e5sud7hqwmj20k00zk7aq.jpg,0,"中国第六套人民币将于2013年上市，新增了1000元和500元新币种，钞票是越来越大了，只是越来越不值钱了。
","China’s sixth set of RMB will be listed in 2013. A number of new currencies of 1,000 yuan and 500 yuan.",隐己.-全中罩人民放行本放二
844,rumor_images/0069HUZ6jw1etjz5advr3j30iw0oggqf.jpg,0,"麻烦帮转一下 转发：我校需要小孩衣服，新旧不限 ！西藏阿里地区是世界海拔最高地区请问周围有没有四到十岁孩子的旧衣服和鞋子洗干净就可以。这个岁数的孩子缺衣服 , 如果有合适衣服可以邮寄地址：西藏阿里地区札达县曲松乡中心小学邮编：857000，校长：旦曲18889073300帮忙转一下贴也好！功德无量！转
","Our school needs children's clothes, new and old is not limited. The Ali region in Tibet is the highest area of the world.",
845,rumor_images/948db1c4jw1e3q2sd8pxdj.jpg,0,"【5月12日不要去电影院】请大家一定别进影院，大家一起为《贞子》票房为零，做努力！ 中国人拍的《金陵十三钗》在日本小鬼子票房为零。小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！作为中国人让贞子3D 5月12日票房为零。 朋友们必须转起！
","The 3D ""Sadoko"" shot by Little Japan will be released on May 12 in mainland China. May 12th is the anniversary of the Nanjing Massacre and the National Campaign Day",
846,rumor_images/a28c6101gw1ekguf59spnj20c807j0sy.jpg,0,"近日汉阳一小学班主任，竟悬赏50元怂恿学生从二楼跳下。一小学生经不住诱惑答应。班主任竟组织其他同学做啦啦队为其加油鼓劲。孩子犹豫几分钟后跳下，结果当场骨折。变态老湿，给你500块，你给我跳10次试试！
","The head teacher actually organized other students to cheer for the cheerleading team. The child hesitated for a few minutes and jumped off, but fractured on the spot.",
847,rumor_images/0067VinDjw1evdwh69h3dj30gg0i0q59.jpg,0,"今天邵逸夫先生出殡了，乔布斯去世的时候，中国人铺天盖地的刷屏，而邵逸夫去世了，却没有看见有人悼念，我们有千百个学校的教学楼叫做“逸夫教学楼”，多少医院有“逸夫门诊楼＂，这位老人一生捐赠了数以千百亿计的医疗设施和教育设施，对国人来说，他真的比乔布斯伟大的多，逸夫老先生，一路走好！
","The old man donated hundreds of billions of medical facilities and educational facilities in his life. For the Chinese people, he was really much greater than Jobs. When Jobs died, the Chinese were",夏日益母草全放名量咏晤各加台加况护世三=号吕皇到=
848,rumor_images/a220efebjw1egxs75yg5sj20ki02i74m.jpg,0,"邪教杀人最多判七年 O网页链接&nbsp;&nbsp;（分享自 @百度贴吧）
",Cult killing up to seven years of seven years o web link & nbsp; & nbsp;,-大而必肥胡生六而下虽写
849,rumor_images/95b11e2djw1eti0rf4iamj20ci0m8jsr.jpg,0,"110已证实是真实事件！紧急通知：家里有孩子的 大人都看好了，江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会。
","More than 1,000 foreigners have come to Jiangsu Province to steal more children. Suzhou has lost more than 20 in Suzhou and has dissected 7 organs.",上午:朋友图和华泰:转发:各位妈妈们，今天我朋友的朋友的女儿被近，地点在上下九的广州酒家，我朋友上班，只有她怒和恕子牵著五底的小女孩喝完茶叫了车来接，在等的过程中，突然一个男人征出来护走了孩子，地们两个人纪上不停喊扒孩子啊扩孩子啊，幸好在老城区人多而且人也很热心不怕人这种事，有个在小次部的大相正在喝黄老吉，他眼很尖用名子扔中了那个罗人的头部，那个男人以为自己被扔破头了，在那一刻就扔下了孩子，然后我朋友的嫂子这时跑了上去和这个男人拼命，但这男人手中有武器，蓝放原本他是想用武器播了核子、结果播伤了嫂子，这时便衣警察其他人都一窟蜂的街上去打他，贡说这些人就是捉和骗族以下的儿童去割径说，她嫂子下如供和去峰院都是现在才回到家，很恐外，真的要好好看紧自己的孩子，不是发生在我身过我本来一点名不怕，现在真的毁得很恐惕!页人真事宜家我朋友仲系距层企，，大家接送小朋友们放学一定要小心小心再小心!!新闻话系俊化是不想制造恐慌，其实系有组织团伙的，如果不是事发地点人多和有便衣警察悲朋发生了中大训和抽本丽人劝二区大
850,rumor_images/005Ok7kfjw1es8tq0q5w3j30dw09s3yv.jpg,0,"家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！没有孩子的也请友情转转！！
","Crooked, Wahaha Ad Calcium Milk, Future Star, QQ Star, Beautiful Juvenile Fruit Milk Granuita. All contain Botox. Emergency recall.",
851,rumor_images/60815ce1jw1e1jpc6s9xsj.jpg,0,"急急急！刘晨光，男，4岁，12月31日在西安雁塔区被拐，家里非常着急，如果发现线索或者看到，请联系他父亲，手机：15902923234.请大家互转，每转一次，都有可能带来一次机会，相信好人有好报！[抱拳]
","Liu Chenguang, male, 4 years old, was abducted in Yanta District, Xi'an on December 31. If you find a clue or see, please contact his",
852,rumor_images/cf730569jw1eeegmvn6iuj20dc0m8ad8.jpg,0,"#马航飞机失联#空间有人转发说说，说是找到飞机了，不知道真的假的，妈的，以假乱真的人太多了，分不清真假了！希望全机人员都能平安无事。我们在等你们平安归来。 #马航飞机失联
",#”Is too much.I hope that the whole machine can be safe.We are waiting for you to return safely.#,"仁/.、说说谢绝打扰=:深从诱员:许哆人离开了""许多人"":|面竣:|:曹国田。飞机找到了，越南通讯社最新消息:飞机在北纬，东经海域被菲律宾海事船发现。机尾部露出水面，但少部分乘客和机组人员聚集在机尾部机租位携带水上救生器械的乘等待救援。""这是一个不可思议的奇过尼、越南、菲律搜救船只正赶赴或已门几流量转发一多"
853,rumor_images/7824f5f1jw1ebdaspk31pj20c10ax3zr.jpg,0,"特大好消息！卖狗肉违法了， 国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331 ．大家扩散出去啊！爱狗狗爱动物！养狗的爱狗的请果断转发。[胜利][胜利][胜利]@minidexulin淘宝微博 @徐琳Mini
",Selling dog meat is illegal in China. The State Food and Drug Administration accepted the report of the Dog and Meat Museum.,
854,rumor_images/005Q7ECTgw1eoentxnnxaj30cg07xjsn.jpg,0,"【娃哈哈就“肉毒杆菌”事件反击】 “妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：可口可乐、爽歪歪、娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的，都含有肉毒杆菌。”看事件真相，移步这里：O娃哈哈报案追责反击“多种饮料含肉毒杆菌”谣言
","Wahaha AD Calcium Milk, Domez, Abbott, Meijuyuan fruit pineapple flavor, all contain botulinum. ""Please do not drink crooked and additive milk drinks",
855,rumor_images/bc00b4c4jw1eo5hexpdxoj20ba09nwey.jpg,0,"[em]e100063[/em]温馨提示：请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：可口可乐、爽歪歪、娃哈哈AD钙奶、美汁源果粒奶优菠萝味的，都含有肉毒杆菌。希望有儿女的爸爸妈妈相互转告。[em]e100078[/em][em]e100078[/em] 2浯水道
","The juice fruit grain milk is excellent, which contains Botox. I hope that children with children will tell each other.",
856,rumor_images/005CmjoYjw1eh0datpnq3j306407z3yh.jpg,0,"朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散） 请我的圈内好友转发，帮帮这湛江的孩子！！！ O网页链接
","Bai Yaqian's test site No. 013 No. 11 admission ticket number 204101311 Please help each other, don't delay the children's college entrance examination!",|冬举所人未矢虹息人长共
857,rumor_images/6fabf8f1gw1dvpb4862gvj.jpg,0,"#传刘翔退赛惊人内幕 栏杆竟比平时# O网页链接刘翔的七步上栏法是针对从起跑点到第一个栏杆之间的距离13.72米，但是这次伦敦把这个距离增加到13.85米，这就不难理解刘翔在第一个栏就踩栏，也导致同组多名选手踩栏，其他小组也多名名将落马，而英国选手练的就是13.85米，所以顺利晋级！
","Liu Xiang's seven -step upper column method is to be 13.72 meters from the starting point to the first railing, but this time London increased this distance to 13.85","口.王颖竹“″:你们注意到了馆,刚才我跟家里人着跨栏回放,在第一个栏的的时候,刘翔右边的内个选手在第一个没有跨栏的时候就停下了人些如果就刘翔那可能自身问题他妈一下就摊了四个?伦敦。于标准的厘米，。。伦敦，你交例凯:那个"
858,rumor_images/7d7e32d0jw1emhdeqdrqpj20hs0dc3zw.jpg,0,"请大家不要再吃猪肉了，太危险了，随手转发，让更多的人知道，为了身边人的健康！特别我们贵州地区的，猪肉已大面积出现钩虫，此虫是寄生虫的一种，水煮不烂，油炸不熟，高温杀不死，据说吃了会钻进你的血管内，昨天都有很多猪被埋了！@遵义同城会
","Pork in Guizhou has a large area of hookworms. The boiled is not rotten, the fried is not cooked, and the high temperature will not kill. It is said",
